Time [msec],x [m],y [m],z [m],Red,Green,Blue
142250,-259.808,-149.9995,30,255,255,255
142500,-259.808,-149.9996,30,255,255,255
142750,-259.808,-149.9996,30,255,255,255
143000,-259.808,-149.9996,30,255,255,255
143250,-259.808,-149.9996,30,255,255,255
143500,-259.808,-149.9996,30,255,255,255
143750,-259.808,-149.9996,30,255,255,255
144000,-259.808,-149.9996,30,255,255,255
144250,-259.808,-149.9997,30,255,255,255
144500,-259.808,-149.9997,30,255,255,255
144750,-259.808,-149.9997,30,255,255,255
145000,-259.808,-149.9997,30,255,255,255
145250,-259.808,-149.9997,30,255,255,255
145500,-259.808,-149.9997,30,255,255,255
145750,-259.808,-149.9998,30,255,255,255
146000,-259.808,-149.9998,30,255,255,255
146250,-259.808,-149.9998,30,255,255,255
146500,-259.808,-149.9998,30,255,255,255
146750,-259.808,-149.9998,30,255,255,255
147000,-259.808,-149.9998,30,255,255,255
147250,-259.808,-149.9998,30,255,255,255
147500,-259.808,-149.9999,30,255,255,255
147750,-259.808,-149.9999,30,255,255,255
148000,-259.808,-149.9999,30,255,255,255
148250,-259.808,-149.9999,30,255,255,255
148500,-259.808,-149.9999,30,255,255,255
148750,-259.808,-149.9999,30,255,255,255
149000,-259.808,-150,30,255,255,255
149250,-259.808,-150,30,255,255,255
149500,-259.808,-150,30,255,255,255
149750,-259.808,-150,30,255,255,255
150000,-259.7107,-149.9434,29.9925,255,255,255
150250,-259.5937,-149.8754,29.9835,255,255,255
150500,-259.2747,-149.6893,29.9587,255,255,255
150750,-258.4455,-149.2048,29.894,255,255,255
151000,-257.2133,-148.4849,29.7978,255,255,255
151250,-255.6941,-147.5977,29.6794,255,255,255
151500,-253.9447,-146.5761,29.5432,255,255,255
151750,-251.9122,-145.3891,29.385,255,255,255
152000,-249.6053,-144.0418,29.2055,255,255,255
152250,-247.0345,-142.5401,29.0053,255,255,255
152500,-244.2103,-140.8905,28.7855,255,255,255
152750,-241.1433,-139.099,28.5467,255,255,255
153000,-237.8441,-137.1717,28.2898,255,255,255
153250,-234.3231,-135.115,28.0156,255,255,255
153500,-230.5909,-132.9348,27.725,255,255,255
153750,-226.6581,-130.6375,27.4188,255,255,255
154000,-222.5352,-128.2292,27.0977,255,255,255
154250,-218.2327,-125.7161,26.7626,255,255,255
154500,-213.7607,-123.104,26.4143,255,255,255
154750,-209.129,-120.3986,26.0536,255,255,255
155000,-204.3479,-117.6059,25.6812,255,255,255
155250,-199.4278,-114.7321,25.298,255,255,255
155500,-194.3791,-111.7832,24.9048,255,255,255
155750,-189.2123,-108.7653,24.5024,255,255,255
156000,-183.9378,-105.6844,24.0916,255,255,255
156250,-178.566,-102.5468,23.6732,255,255,255
156500,-173.1073,-99.3584,23.2481,255,255,255
156750,-167.5722,-96.1254,22.817,255,255,255
157000,-161.971,-92.8538,22.3807,255,255,255
157250,-156.3142,-89.5498,21.9402,255,255,255
157500,-150.6122,-86.2193,21.4961,255,255,255
157750,-144.8754,-82.8685,21.0493,255,255,255
158000,-139.1143,-79.5035,20.6005,255,255,255
158250,-133.3393,-76.1304,20.1508,255,255,255
158500,-127.5607,-72.7552,19.7007,255,255,255
158750,-121.789,-69.384,19.2512,255,255,255
159000,-116.0346,-66.023,18.803,255,255,255
159250,-110.308,-62.6781,18.357,255,255,255
159500,-104.6195,-59.3556,17.9139,255,255,255
159750,-98.9796,-56.0614,17.4747,255,255,255
160000,-93.3987,-52.8017,17.04,255,255,255
160250,-87.8872,-49.5825,16.6107,255,255,255
160500,-82.4556,-46.4099,16.1877,255,255,255
160750,-77.1142,-43.2901,15.7717,255,255,255
161000,-71.8735,-40.2291,15.3636,255,255,255
161250,-66.7439,-37.2329,14.9641,255,255,255
161500,-61.7358,-34.3077,14.574,255,255,255
161750,-56.8596,-31.4596,14.1943,255,255,255
162000,-52.1258,-28.6946,13.8256,255,255,255
162250,-47.5447,-26.0188,13.4688,255,255,255
162500,-43.1269,-23.4384,13.1248,255,255,255
162750,-38.8826,-20.9593,12.7943,255,255,255
163000,-34.8224,-18.5878,12.4781,255,255,255
163250,-30.9566,-16.3298,12.177,255,255,255
163500,-27.2952,-14.1911,11.8919,255,255,255
163750,-23.8478,-12.1775,11.6235,255,255,255
164000,-20.625,-10.295,11.3726,255,255,255
164250,-17.6374,-8.5499,11.1401,255,255,255
164500,-14.8956,-6.9484,10.9267,255,255,255
164750,-12.4103,-5.4967,10.7332,255,255,255
165000,-10.1921,-4.201,10.5605,255,255,255
165250,-8.2516,-3.0676,10.4095,255,255,255
165500,-6.5994,-2.1026,10.2808,255,255,255
165750,-5.2462,-1.3122,10.1754,255,255,255
166000,-4.2051,-0.704,10.0949,255,255,255
166250,-3.4851,-0.283,10.0413,255,255,255
166500,-3.0864,-0.0494,10.0148,255,255,255
166750,-2.9515,0.0284,9.9851,255,255,255
167000,-2.9612,0.0227,9.944,255,255,255
167250,-2.9987,0.0008,9.86,255,255,255
167500,-3,0,9.7207,255,255,255
167750,-3,0,9.5377,255,255,255
168000,-3,0,9.3145,255,255,255
168250,-3,0,9.0546,255,255,255
168500,-3,0,8.7611,255,255,255
168750,-3,0,8.4376,255,255,255
169000,-3,0,8.0872,255,255,255
169250,-3,0,7.7136,255,255,255
169500,-3,0,7.32,255,255,255
169750,-3,0,6.9097,255,255,255
170000,-3,0,6.4858,255,255,255
170250,-3,0,6.0514,255,255,255
170500,-3,0,5.6097,255,255,255
170750,-3,0,5.1639,255,255,255
171000,-3,0,4.717,255,255,255
171250,-3,0,4.2723,255,255,255
171500,-3,0,3.8329,255,255,255
171750,-3,0,3.402,255,255,255
172000,-3,0,2.9826,255,255,255
172250,-3,0,2.578,255,255,255
172500,-3,0,2.1912,255,255,255
172750,-3,0,1.8255,255,255,255
173000,-3,0,1.484,255,255,255
173250,-3,0,1.1699,255,255,255
173500,-3,0,0.8862,255,255,255
173750,-3,0,0.6362,255,255,255
174000,-3,0,0.4229,255,255,255
174250,-3,0,0.2496,255,255,255
174500,-3,0,0.1194,255,255,255
174750,-3,0,0.0354,255,255,255
175000,-3,0,0.0007,255,255,255
175250,-3,0,0,255,255,255
175500,-3,0,0,255,255,255
175750,-3,0,0,255,255,255
176000,-3,0,0,255,255,255
176250,-3,0,0,255,255,255
176500,-3,0,0,255,255,255
176750,-3,0,0,255,255,255
177000,-3,0,0,255,255,255
177250,-3,0,0,255,255,255
177500,-3,0,0,255,255,255
177750,-3,0,0,255,255,255
178000,-3,0,0,255,255,255
178250,-3,0,0,255,255,255
178500,-3,0,0,255,255,255
178750,-3,0,0,255,255,255
179000,-3,0,0,255,255,255
